calendar_year_month,sku,sales_usd,sales_qty,calendar_date
201806,99535-LG-1WA,7727.76,6,2018-06-01
201806,99537-LG-1WA,4741.0,4,2018-06-01
201806,99541-R-1WA,1606.23,3,2018-06-01
201806,99543-R-1WA,2346.94,4,2018-06-01
201806,99543-R-1WT,610.36,1,2018-06-01
201806,99544-1WA,9324.02,11,2018-06-01
201806,99544-1WT,1801.74,2,2018-06-01
201806,99548-1WT,1699.02,2,2018-06-01
201806,CB-CLW2026SS,117691.90000000001,1288,2018-06-01
201807,10491-0,1503889.13,6086,2018-07-01
201807,10493-0,76884.99,296,2018-07-01
201807,11464-0,5439967.62,43415,2018-07-01
201807,11499-0,1423106.8,9278,2018-07-01
201807,14047-0,15381.55,63,2018-07-01
201807,19042-0,26952.66,266,2018-07-01
201807,20454-0,224482.19,11301,2018-07-01
201807,20455-0,138878.91999999998,7768,2018-07-01
201807,20466-0,337685.01,17210,2018-07-01
201807,20467-0,234218.66,13925,2018-07-01
201807,22907-0,1856503.49,10684,2018-07-01
201807,22908-0,3144017.33,14988,2018-07-01
201807,2967-BR1,32399.04,374,2018-07-01
201807,3073-NA,215260.72,2486,2018-07-01
201807,3569-0,257877.88,2613,2018-07-01
201807,3946-0,226913.22,812,2018-07-01
201807,4008-0,153938.15,5762,2018-07-01
201807,4144-0,413343.63,3465,2018-07-01
201807,4166-0,212703.01,3068,2018-07-01
201807,4167-0,103926.05,1429,2018-07-01
201807,4198-0,758289.17,8935,2018-07-01
201807,4199-0,2664470.73,26765,2018-07-01
201807,4309-0,1144465.22,9594,2018-07-01
201807,4326-0,521327.82,3684,2018-07-01
201807,4418-0,277540.44,3612,2018-07-01
201807,4421-0,451631.5,6246,2018-07-01
201807,4434-0,616605.67,4453,2018-07-01
201807,4467-0,987142.08,18209,2018-07-01
201807,4468-0,846785.8099999999,15331,2018-07-01
201807,45927-0,711167.46,3195,2018-07-01
201807,45989-0,206157.87,1201,2018-07-01
201807,4636-0,1121230.84,44093,2018-07-01
201807,4639-0,151239.54,6737,2018-07-01
201807,4647-0,159486.79,14642,2018-07-01
201807,4648-0,11222.67,1213,2018-07-01
201807,4694-0,99377.45,7813,2018-07-01
201807,4734-0,183466.91,8129,2018-07-01
201807,4774-0,475358.66,45068,2018-07-01
201807,4775-0,162601.42,16657,2018-07-01
201807,5172-0,676152.92,1703,2018-07-01
201807,5297-0,16177.55,147,2018-07-01
201807,78052-0,94093.72,4620,2018-07-01
201807,98993-0,690981.85,2825,2018-07-01
201807,98994-0,594246.01,2433,2018-07-01
201807,99042-NA,51874.96,427,2018-07-01
201807,99517-LGR-1WA,3579.2,4,2018-07-01
201807,99520-LGR-1WA,3812.3999999999996,5,2018-07-01
201807,99522-LG-1WA,6261.72,6,2018-07-01
201807,99522-LG-1WT,1350.21,1,2018-07-01
201807,99524-LG-1WA,1313.64,1,2018-07-01
201807,99524-LG-1WT,1339.31,1,2018-07-01
201807,99530-LGR-1WA,4752.78,6,2018-07-01
201807,99533-LGR-1WA,5151.55,6,2018-07-01
201807,99533-LGR-1WT,1738.32,2,2018-07-01
201807,99535-LG-1WA,3863.8900000000003,3,2018-07-01
201807,99535-LG-1WT,1313.64,1,2018-07-01
201807,99537-LG-1WA,4741.02,5,2018-07-01
201807,99541-R-1WA,1606.23,3,2018-07-01
201807,99541-R-1WT,1677.1499999999999,3,2018-07-01
201807,99543-R-1WA,1173.46,2,2018-07-01
201807,99543-R-1WT,2441.4,4,2018-07-01
201807,99544-1WA,6228.57,7,2018-07-01
201807,99544-1WT,2797.1800000000003,3,2018-07-01
201807,99548-1WA,2477.58,3,2018-07-01
201807,CB-CLW2026SS,120762.63,1316,2018-07-01
201808,10491-0,1967918.83,7865,2018-08-01
201808,10493-0,80065.52,310,2018-08-01
201808,11464-0,3359572.9,26878,2018-08-01
201808,11499-0,723789.63,4771,2018-08-01
201808,14047-0,47393.31,192,2018-08-01
201808,19042-0,33451.33,335,2018-08-01
201808,20454-0,191453.46,9661,2018-08-01
201808,20455-0,114188.7,6394,2018-08-01
201808,20466-0,375523.38,19138,2018-08-01
201808,20467-0,258648.61000000002,15383,2018-08-01
201808,22907-0,401276.75,2299,2018-08-01
201808,22908-0,913559.39,4353,2018-08-01
201808,2967-BR1,90638.22,921,2018-08-01
201808,3073-NA,230093.5,2626,2018-08-01
201808,3569-0,222648.58000000002,2271,2018-08-01
201808,3946-0,229559.84,829,2018-08-01
201808,4008-0,179503.72,6652,2018-08-01
201808,4144-0,338835.18,2907,2018-08-01
201808,4166-0,197171.24,2993,2018-08-01
201808,4167-0,91466.68000000001,1255,2018-08-01
201808,4198-0,769610.05,9043,2018-08-01
201808,4199-0,2685483.7399999998,27240,2018-08-01
201808,4309-0,997013.44,8393,2018-08-01
201808,4326-0,494253.11,3440,2018-08-01
201808,4418-0,278802.19,3644,2018-08-01
201808,4421-0,336313.64,4784,2018-08-01
201808,4434-0,366455.77,2642,2018-08-01
201808,4467-0,1073489.56,19828,2018-08-01
201808,4468-0,773625.01,14038,2018-08-01
201808,45927-0,791331.65,3565,2018-08-01
201808,45989-0,310456.58,1823,2018-08-01
201808,4636-0,932614.72,37397,2018-08-01
201808,4639-0,236307.57,10277,2018-08-01
201808,4647-0,84678.03,7520,2018-08-01
201808,4648-0,14294.16,1533,2018-08-01
201808,4694-0,94429.08,7456,2018-08-01
201808,4734-0,145412.03,6445,2018-08-01
201808,4774-0,532118.07,50169,2018-08-01
201808,4775-0,159668.11000000002,16446,2018-08-01
201808,5172-0,663474.89,1700,2018-08-01
201808,5297-0,48615.64,560,2018-08-01
201808,78052-0,80764.25,3955,2018-08-01
201808,98993-0,415178.32,1702,2018-08-01
201808,98994-0,501599.67,2048,2018-08-01
201808,99042-NA,38758.36,319,2018-08-01
201808,99520-LGR-1WA,2628.17,3,2018-08-01
201808,99520-LGR-1WT,2992.4700000000003,3,2018-08-01
201808,99522-LG-1WA,2935.3,2,2018-08-01
201808,99522-LG-1WT,1518.99,1,2018-08-01
201808,99524-LG-1WA,1897.48,2,2018-08-01
201808,99524-LG-1WT,3995.62,4,2018-08-01
201808,99530-LGR-1WA,11882.02,15,2018-08-01
201808,99533-LGR-1WA,1686.9,2,2018-08-01
201808,99533-LGR-1WT,3476.6,4,2018-08-01
201808,99535-LG-1WA,1287.96,1,2018-08-01
201808,99535-LG-1WT,2589.96,3,2018-08-01
201808,99537-LG-1WA,2336.8199999999997,2,2018-08-01
201808,99541-R-1WA,1591.01,3,2018-08-01
201808,99541-R-1WT,1118.1,2,2018-08-01
201808,99543-R-1WA,1760.19,3,2018-08-01
201808,99543-R-1WT,2441.42,4,2018-08-01
201808,99544-1WA,6105.86,7,2018-08-01
201808,99548-1WA,4129.33,5,2018-08-01
201808,CB-CLW2026SS,99010.55,1061,2018-08-01
201809,10491-0,1521563.5,6086,2018-09-01
201809,10493-0,111147.73999999999,429,2018-09-01
201809,11464-0,4289254.33,34317,2018-09-01
201809,11499-0,1463837.64,9629,2018-09-01
201809,14047-0,33800.62,137,2018-09-01
201809,19042-0,37563.09,367,2018-09-01
201809,20454-0,156386.37,7851,2018-09-01
201809,20455-0,100734.26,5626,2018-09-01
201809,20466-0,257369.47,13103,2018-09-01
201809,20467-0,178520.84,10614,2018-09-01
201809,22907-0,706907.97,4100,2018-09-01
201809,22908-0,826477.99,3933,2018-09-01
201809,2967-BR1,30167.25,338,2018-09-01
201809,3073-NA,220528.83000000002,2542,2018-09-01
201809,3569-0,193760.13,1975,2018-09-01
201809,3946-0,220675.91999999998,786,2018-09-01
201809,4008-0,142986.78,5290,2018-09-01
201809,4144-0,335201.41,2769,2018-09-01
201809,4166-0,125468.98,1822,2018-09-01
201809,4167-0,77623.97,1073,2018-09-01
201809,4198-0,605542.49,7214,2018-09-01
201809,4199-0,2205529.82,22007,2018-09-01
201809,4309-0,887780.61,7420,2018-09-01
201809,4326-0,413531.06,2859,2018-09-01
201809,4418-0,216639.45,2802,2018-09-01
201809,4421-0,275235.42,3869,2018-09-01
201809,4434-0,406353.9,2937,2018-09-01
201809,4467-0,865393.74,15791,2018-09-01
201809,4468-0,690387.75,12380,2018-09-01
201809,45385-0,107500.47,415,2018-09-01
201809,45927-0,753231.44,3383,2018-09-01
201809,45989-0,423953.13,2491,2018-09-01
201809,4636-0,1119110.95,43659,2018-09-01
201809,4639-0,101548.32,4619,2018-09-01
201809,4647-0,97446.49,8853,2018-09-01
201809,4648-0,10501.72,1139,2018-09-01
201809,4694-0,109276.11,8669,2018-09-01
201809,4734-0,164649.98,7272,2018-09-01
201809,4774-0,456277.1,42606,2018-09-01
201809,4775-0,119092.93000000001,12090,2018-09-01
201809,5172-0,616381.82,1581,2018-09-01
201809,5297-0,56683.16,481,2018-09-01
201809,5401-PA-0,0.0,4,2018-09-01
201809,78052-0,56392.619999999995,2767,2018-09-01
201809,98993-0,511578.3,2082,2018-09-01
201809,98994-0,631146.76,2580,2018-09-01
201809,99042-NA,28556.56,235,2018-09-01
201809,99517-LGR-1WA,894.8,1,2018-09-01
201809,99517-LGR-1WT,0.0,1,2018-09-01
201809,99520-LGR-1WA,1682.03,2,2018-09-01
201809,99520-LGR-1WT,997.49,1,2018-09-01
201809,99522-LG-1WA,5870.620000000001,5,2018-09-01
201809,99524-LG-1WA,2627.28,2,2018-09-01
201809,99524-LG-1WT,1339.3,1,2018-09-01
201809,99530-LGR-1WA,6314.55,10,2018-09-01
201809,99530-LGR-1WT,1635.56,4,2018-09-01
201809,99533-LGR-1WA,4138.18,8,2018-09-01
201809,99533-LGR-1WT,869.15,1,2018-09-01
201809,99535-LG-1WA,0.0,1,2018-09-01
201809,99541-R-1WA,1606.23,3,2018-09-01
201809,99541-R-1WT,1102.21,2,2018-09-01
201809,99543-R-1WA,586.73,1,2018-09-01
201809,99543-R-1WT,610.35,1,2018-09-01
201809,99544-1WA,3068.1,4,2018-09-01
201809,99544-1WT,2702.65,3,2018-09-01
201809,99548-1WA,0.0,2,2018-09-01
201809,CB-CLW2026SS,124346.8,1343,2018-09-01
201810,10491-0,2054669.6,8272,2018-10-01
201810,10493-0,109049.73,423,2018-10-01
201810,11464-0,1951318.83,15784,2018-10-01
201810,11499-0,2181742.26,14414,2018-10-01
201810,14047-0,35206.409999999996,143,2018-10-01
201810,19042-0,55431.82,551,2018-10-01
201810,20454-0,252843.58,12730,2018-10-01
201810,20455-0,137520.3,7688,2018-10-01
201810,20466-0,220265.54,11259,2018-10-01
201810,20467-0,152994.85,9130,2018-10-01
201810,22907-0,535767.36,3057,2018-10-01
201810,22908-0,1383186.46,6592,2018-10-01
201810,2967-BR1,41856.57,472,2018-10-01
201810,3073-NA,171449.85,1977,2018-10-01
201810,3569-0,213932.03,2220,2018-10-01
201810,3946-0,274130.08999999997,937,2018-10-01
201810,4008-0,199544.91999999998,7422,2018-10-01
201810,4144-0,374708.98,3065,2018-10-01
201810,4166-0,187500.81,2861,2018-10-01
201810,4167-0,87061.79,1195,2018-10-01
201810,4198-0,852612.68,10027,2018-10-01
201810,4199-0,2367965.61,23434,2018-10-01
201810,4309-0,1276246.99,10978,2018-10-01
201810,4326-0,563455.91,3984,2018-10-01
201810,4418-0,253717.1,3345,2018-10-01
201810,4421-0,424206.52,6178,2018-10-01
201810,4434-0,541367.65,3897,2018-10-01
201810,4467-0,984656.75,18074,2018-10-01
201810,4468-0,834715.48,15106,2018-10-01
201810,45385-0,16218.380000000001,63,2018-10-01
201810,45927-0,668731.0700000001,3018,2018-10-01
201810,45989-0,339966.34,1960,2018-10-01
201810,4636-0,1009005.46,39897,2018-10-01
201810,4639-0,183030.1,8226,2018-10-01
201810,4647-0,114740.1,10295,2018-10-01
201810,4648-0,13597.26,1457,2018-10-01
201810,4694-0,108448.63,8452,2018-10-01
201810,4734-0,273901.13,12102,2018-10-01
201810,4774-0,478768.92,45195,2018-10-01
201810,4775-0,144471.89,14428,2018-10-01
201810,5172-0,716401.35,1844,2018-10-01
201810,5297-0,54178.63,542,2018-10-01
201810,5401-PA-0,31884.04,37,2018-10-01
201810,78052-0,121860.0,5980,2018-10-01
201810,98993-0,530224.34,2154,2018-10-01
201810,98994-0,657861.72,2683,2018-10-01
201810,99042-NA,59299.22,488,2018-10-01
201810,99517-LGR-1WA,8401.09,12,2018-10-01
201810,99520-LGR-1WA,7774.17,9,2018-10-01
201810,99522-LG-1WA,2935.3,2,2018-10-01
201810,99524-LG-1WA,5645.650000000001,5,2018-10-01
201810,99524-LG-1WT,2380.99,2,2018-10-01
201810,99530-LGR-1WA,2372.85,3,2018-10-01
201810,99530-LGR-1WT,12767.85,20,2018-10-01
201810,99533-LGR-1WA,1662.93,3,2018-10-01
201810,99533-LGR-1WT,8932.890000000001,13,2018-10-01
201810,99535-LG-1WA,7441.6,6,2018-10-01
201810,99535-LG-1WT,4853.15,5,2018-10-01
201810,99537-LG-1WA,1185.25,1,2018-10-01
201810,99541-R-1WA,3902.42,9,2018-10-01
201810,99541-R-1WT,559.05,3,2018-10-01
201810,99543-R-1WA,2916.9700000000003,5,2018-10-01
201810,99543-R-1WT,610.35,1,2018-10-01
201810,99544-1WA,1534.59,2,2018-10-01
201810,99544-1WT,0.0,0,2018-10-01
201810,99548-1WA,825.86,1,2018-10-01
201810,99548-1WT,1699.02,2,2018-10-01
201810,CB-CLW2026SS,119102.73,1287,2018-10-01
201811,10491-0,1823952.84,7348,2018-11-01
201811,10493-0,109117.66,422,2018-11-01
201811,11464-0,1889715.57,15276,2018-11-01
201811,11499-0,3163219.98,20885,2018-11-01
201811,14047-0,22386.95,91,2018-11-01
201811,19042-0,36319.39,356,2018-11-01
201811,20454-0,182855.22999999998,9202,2018-11-01
201811,20455-0,113576.59,6359,2018-11-01
201811,20466-0,214435.46,10953,2018-11-01
201811,20467-0,155091.44,9266,2018-11-01
201811,22907-0,687286.6900000001,3974,2018-11-01
201811,22908-0,1953728.52,9318,2018-11-01
201811,2967-BR1,33572.61,380,2018-11-01
201811,3073-NA,167990.03,1922,2018-11-01
201811,3569-0,210489.83000000002,2181,2018-11-01
201811,3946-0,264053.12,1028,2018-11-01
201811,4008-0,158694.37,5970,2018-11-01
201811,4144-0,345172.38,2910,2018-11-01
201811,4166-0,67454.97,925,2018-11-01
201811,4167-0,65905.76,905,2018-11-01
201811,4198-0,744813.45,9188,2018-11-01
201811,4199-0,2054994.89,20896,2018-11-01
201811,4309-0,720302.11,5764,2018-11-01
201811,4326-0,469680.5,3412,2018-11-01
201811,4418-0,252648.11000000002,3282,2018-11-01
201811,4421-0,210085.67,2844,2018-11-01
201811,4434-0,458881.48,3321,2018-11-01
201811,4467-0,807740.75,14951,2018-11-01
201811,4468-0,740967.9,13684,2018-11-01
201811,45385-0,29227.75,116,2018-11-01
201811,45927-0,818104.54,3681,2018-11-01
201811,45989-0,270244.55,1582,2018-11-01
201811,4636-0,888811.91,35099,2018-11-01
201811,4639-0,126674.37000000001,5736,2018-11-01
201811,4647-0,93624.45,8340,2018-11-01
201811,4648-0,20329.64,2205,2018-11-01
201811,4694-0,73972.69,5776,2018-11-01
201811,4734-0,177735.39,7829,2018-11-01
201811,4774-0,439899.75,41645,2018-11-01
201811,4775-0,131829.6,13470,2018-11-01
201811,5172-0,599069.37,1541,2018-11-01
201811,5297-0,39355.5,425,2018-11-01
201811,5401-PA-0,27409.050000000003,15,2018-11-01
201811,78052-0,86087.18,4224,2018-11-01
201811,98993-0,541981.58,2229,2018-11-01
201811,98994-0,870000.73,3558,2018-11-01
201811,99042-NA,47922.19,394,2018-11-01
201811,99517-LGR-1WA,2892.93,3,2018-11-01
201811,99520-LGR-1WA,1892.3,2,2018-11-01
201811,99524-LG-1WA,2758.65,2,2018-11-01
201811,99530-LGR-1WA,1738.78,3,2018-11-01
201811,99530-LGR-1WT,1535.62,2,2018-11-01
201811,99533-LGR-1WA,6217.62,8,2018-11-01
201811,99533-LGR-1WT,1632.0700000000002,2,2018-11-01
201811,99535-LG-1WA,2704.74,2,2018-11-01
201811,99535-LG-1WT,2758.65,2,2018-11-01
201811,99537-LG-1WA,2370.5,2,2018-11-01
201811,99541-R-1WA,2835.29,5,2018-11-01
201811,99541-R-1WT,1174.02,2,2018-11-01
201811,99543-R-1WA,1232.1399999999999,2,2018-11-01
201811,99543-R-1WT,1281.75,2,2018-11-01
201811,99544-1WA,1842.18,3,2018-11-01
201811,99544-1WT,0.0,1,2018-11-01
201811,99548-1WA,1853.42,2,2018-11-01
201811,CB-CLW2026SS,110797.59,1181,2018-11-01
201812,10491-0,1554978.48,6251,2018-12-01
201812,10493-0,96224.47,374,2018-12-01
201812,11464-0,1779545.06,14340,2018-12-01
201812,11499-0,3095999.2,20418,2018-12-01
201812,14047-0,11895.1,48,2018-12-01
201812,19042-0,37782.07,418,2018-12-01
201812,20454-0,348564.57,17555,2018-12-01
201812,20455-0,134606.74,7536,2018-12-01
201812,20466-0,234933.26,11992,2018-12-01
201812,20467-0,156432.85,9327,2018-12-01
201812,21285-0,1620592.51,10704,2018-12-01
201812,22907-0,1589658.09,9201,2018-12-01
201812,22908-0,3391682.89,16182,2018-12-01
201812,2967-BR1,32737.65,381,2018-12-01
201812,3073-NA,212357.04,2428,2018-12-01
201812,3569-0,254497.94,2888,2018-12-01
201812,3946-0,214719.55,876,2018-12-01
201812,4008-0,153364.73,5741,2018-12-01
201812,4144-0,322393.75,2650,2018-12-01
201812,4166-0,47010.78,641,2018-12-01
201812,4167-0,56963.96,783,2018-12-01
201812,4198-0,493535.61,6553,2018-12-01
201812,4199-0,1884281.02,18863,2018-12-01
201812,4309-0,612737.97,4899,2018-12-01
201812,4326-0,486409.62,3757,2018-12-01
201812,4418-0,197237.63,2556,2018-12-01
201812,4421-0,168671.51,2326,2018-12-01
201812,4434-0,330314.36,2377,2018-12-01
201812,4467-0,851183.3099999999,16163,2018-12-01
201812,4468-0,606353.33,11397,2018-12-01
201812,45385-0,362645.76,1449,2018-12-01
201812,45927-0,578505.59,2610,2018-12-01
201812,45989-0,122274.13,723,2018-12-01
201812,4636-0,892403.27,34853,2018-12-01
201812,4639-0,135972.67,5976,2018-12-01
201812,4647-0,130486.07,11972,2018-12-01
201812,4648-0,10466.460000000001,1126,2018-12-01
201812,4694-0,117367.69,9147,2018-12-01
201812,4734-0,231724.24,10227,2018-12-01
201812,4774-0,380217.88,36047,2018-12-01
201812,4775-0,115916.49,12186,2018-12-01
201812,5172-0,491031.33,1272,2018-12-01
201812,5297-0,65644.2,628,2018-12-01
201812,5401-PA-0,940.0,5,2018-12-01
201812,78052-0,110025.84,5398,2018-12-01
201812,98993-0,273179.7,1130,2018-12-01
201812,98994-0,511306.25,2097,2018-12-01
201812,99042-NA,80591.7,663,2018-12-01
201812,99517-LGR-1WA,2027.7,2,2018-12-01
201812,99517-LGR-1WT,0.0,0,2018-12-01
201812,99520-LGR-1WA,3529.96,7,2018-12-01
201812,99522-LG-1WA,4843.26,4,2018-12-01
201812,99524-LG-1WA,1445.01,2,2018-12-01
201812,99530-LGR-1WA,2641.32,3,2018-12-01
201812,99530-LGR-1WT,1799.14,4,2018-12-01
201812,99533-LGR-1WA,1876.8899999999999,2,2018-12-01
201812,99533-LGR-1WT,1912.14,2,2018-12-01
201812,99535-LG-1WA,2833.56,2,2018-12-01
201812,99537-LG-1WT,0.0,1,2018-12-01
201812,99541-R-1WA,1761.58,4,2018-12-01
201812,99543-R-1WA,627.07,1,2018-12-01
201812,99543-R-1WT,1193.6,2,2018-12-01
201812,99544-1WA,1929.91,2,2018-12-01
201812,99544-1WT,990.96,2,2018-12-01
201812,99548-1WA,908.46,2,2018-12-01
201812,99548-1WT,934.47,1,2018-12-01
201812,CB-CLW2026SS,170152.89,1842,2018-12-01
201901,10491-0,1415318.89,5690,2019-01-01
201901,10493-0,101355.8,393,2019-01-01
201901,11464-0,1860344.63,14974,2019-01-01
201901,11499-0,3356722.93,22006,2019-01-01
201901,14047-0,11960.84,49,2019-01-01
201901,19042-0,80689.02,839,2019-01-01
201901,20454-0,228698.77,11523,2019-01-01
201901,20455-0,151966.33,8490,2019-01-01
201901,20466-0,247508.38999999998,12633,2019-01-01
201901,20467-0,162025.86,9669,2019-01-01
201901,21285-0,1271189.22,8399,2019-01-01
201901,22907-0,1175148.77,6779,2019-01-01
201901,22908-0,2702847.33,12892,2019-01-01
201901,23270-0,0.0,1,2019-01-01
201901,2967-BR1,62753.07,625,2019-01-01
201901,3073-NA,210548.37,2317,2019-01-01
201901,3569-0,227696.2,2708,2019-01-01
201901,3946-0,238567.91999999998,852,2019-01-01
201901,4008-0,141928.78,5217,2019-01-01
201901,4144-0,346139.77,2762,2019-01-01
201901,4166-0,83251.6,1138,2019-01-01
201901,4167-0,63427.83,864,2019-01-01
201901,4198-0,510363.57,6036,2019-01-01
201901,4199-0,2188237.2,21715,2019-01-01
201901,4309-0,821603.18,6655,2019-01-01
201901,4326-0,511128.91000000003,3694,2019-01-01
201901,4418-0,232781.72,3056,2019-01-01
201901,4421-0,254279.8,3498,2019-01-01
201901,4434-0,349853.44,2521,2019-01-01
201901,4467-0,698428.07,12711,2019-01-01
201901,4468-0,647775.53,11711,2019-01-01
201901,45385-0,193047.04,773,2019-01-01
201901,45927-0,907971.03,4098,2019-01-01
201901,45989-0,277496.17,1632,2019-01-01
201901,4636-0,982169.52,39972,2019-01-01
201901,4639-0,188474.85,8647,2019-01-01
201901,4647-0,67883.65,5869,2019-01-01
201901,4648-0,8909.73,932,2019-01-01
201901,4694-0,107218.39,8354,2019-01-01
201901,4734-0,282463.82,12563,2019-01-01
201901,4774-0,375664.41,35474,2019-01-01
201901,4775-0,106408.25,11047,2019-01-01
201901,5172-0,676031.9,1707,2019-01-01
201901,5297-0,111594.82999999999,1052,2019-01-01
201901,5401-PA-0,31344.300000000003,21,2019-01-01
201901,78052-0,178374.22999999998,8760,2019-01-01
201901,98993-0,377007.78,1555,2019-01-01
201901,98994-0,744279.0599999999,3049,2019-01-01
201901,99042-NA,58432.5,479,2019-01-01
201901,99517-LGR-1WA,1013.85,1,2019-01-01
201901,99517-LGR-1WT,1040.78,1,2019-01-01
201901,99520-LGR-1WA,0.0,2,2019-01-01
201901,99520-LGR-1WT,1097.25,1,2019-01-01
201901,99522-LG-1WA,1614.42,1,2019-01-01
201901,99524-LG-1WA,8027.860000000001,6,2019-01-01
201901,99530-LGR-1WA,1787.06,4,2019-01-01
201901,99530-LGR-1WT,899.57,1,2019-01-01
201901,99533-LGR-1WA,4639.049999999999,7,2019-01-01
201901,99533-LGR-1WT,2655.75,3,2019-01-01
201901,99535-LG-1WA,2833.56,3,2019-01-01
201901,99535-LG-1WT,2247.8,3,2019-01-01
201901,99537-LG-1WT,1332.05,1,2019-01-01
201901,99541-R-1WA,4400.32,8,2019-01-01
201901,99541-R-1WT,2560.41,7,2019-01-01
201901,99543-R-1WA,2607.6,5,2019-01-01
201901,99543-R-1WT,1342.8,2,2019-01-01
201901,99544-1WA,10846.45,12,2019-01-01
201901,99544-1WT,1917.49,2,2019-01-01
201901,99548-1WA,2936.67,3,2019-01-01
201901,CB-CLW2026SS,150539.51,1571,2019-01-01
201902,10491-0,1443988.5,5795,2019-02-01
201902,10493-0,99249.35,384,2019-02-01
201902,11464-0,1688119.57,13545,2019-02-01
201902,11499-0,881398.22,5819,2019-02-01
201902,14047-0,19867.5,81,2019-02-01
201902,19042-0,68612.9,750,2019-02-01
201902,20454-0,166850.06,8412,2019-02-01
201902,20455-0,80838.79,4519,2019-02-01
201902,20466-0,184027.28,9555,2019-02-01
201902,20467-0,123252.16,7474,2019-02-01
201902,21285-0,1672155.86,10863,2019-02-01
201902,22907-0,1200918.89,6967,2019-02-01
201902,22908-0,3098740.22,14781,2019-02-01
201902,23270-0,245980.88999999998,1163,2019-02-01
201902,2967-BR1,73596.27,732,2019-02-01
201902,3073-NA,258885.85,2779,2019-02-01
201902,3569-0,243607.68,2501,2019-02-01
201902,3946-0,241614.34,863,2019-02-01
201902,4008-0,151316.28,5524,2019-02-01
201902,4144-0,406037.38,3352,2019-02-01
201902,4166-0,116732.31,1650,2019-02-01
201902,4167-0,70439.15,963,2019-02-01
201902,4198-0,587902.16,6847,2019-02-01
201902,4199-0,2147555.54,21325,2019-02-01
201902,4309-0,826634.21,6569,2019-02-01
201902,4326-0,486299.58,3377,2019-02-01
201902,4418-0,211636.37,2742,2019-02-01
201902,4421-0,236169.87,3143,2019-02-01
201902,4434-0,362547.1,2629,2019-02-01
201902,4467-0,720886.63,13232,2019-02-01
201902,4468-0,675935.94,12261,2019-02-01
201902,45385-0,1659125.1300000001,7523,2019-02-01
201902,45927-0,896883.02,4043,2019-02-01
201902,45989-0,1075381.05,6327,2019-02-01
201902,4636-0,1076424.45,41104,2019-02-01
201902,4639-0,146559.75,6408,2019-02-01
201902,4647-0,98291.08,8601,2019-02-01
201902,4648-0,5793.81,594,2019-02-01
201902,4694-0,69497.78,5414,2019-02-01
201902,4734-0,223507.28,9781,2019-02-01
201902,4774-0,333420.36,30914,2019-02-01
201902,4775-0,92697.14,9735,2019-02-01
201902,5172-0,622276.68,1575,2019-02-01
201902,5297-0,25153.34,250,2019-02-01
201902,5401-PA-0,391990.43,177,2019-02-01
201902,78052-0,90747.22,4453,2019-02-01
201902,98993-0,226125.99000000002,937,2019-02-01
201902,98994-0,539700.8099999999,2220,2019-02-01
201902,99042-NA,49424.92,406,2019-02-01
201902,99517-LGR-1WA,5069.25,5,2019-02-01
201902,99517-LGR-1WT,1040.78,4,2019-02-01
201902,99520-LGR-1WA,2081.56,5,2019-02-01
201902,99520-LGR-1WT,2413.95,2,2019-02-01
201902,99522-LG-1WA,4843.26,4,2019-02-01
201902,99524-LG-1WA,7225.05,5,2019-02-01
201902,99524-LG-1WT,1473.25,1,2019-02-01
201902,99530-LGR-1WA,3562.87,5,2019-02-01
201902,99530-LGR-1WT,2108.07,3,2019-02-01
201902,99533-LGR-1WA,927.81,5,2019-02-01
201902,99533-LGR-1WT,2680.29,5,2019-02-01
201902,99535-LG-1WA,1416.78,1,2019-02-01
201902,99535-LG-1WT,1445.01,3,2019-02-01
201902,99537-LG-1WA,4172.1,4,2019-02-01
201902,99537-LG-1WT,3196.9,2,2019-02-01
201902,99541-R-1WA,3514.37,8,2019-02-01
201902,99541-R-1WT,614.97,2,2019-02-01
201902,99543-R-1WA,1917.8899999999999,3,2019-02-01
201902,99543-R-1WT,2014.2,4,2019-02-01
201902,99544-1WA,5017.76,6,2019-02-01
201902,99544-1WT,2972.9,3,2019-02-01
201902,CB-CLW2026SS,123458.35,1265,2019-02-01
201903,10491-0,1306500.67,5251,2019-03-01
201903,10493-0,83465.37,324,2019-03-01
201903,11464-0,4754207.84,38021,2019-03-01
201903,11499-0,978442.15,6364,2019-03-01
201903,14047-0,23004.62,95,2019-03-01
201903,19042-0,66960.58,718,2019-03-01
201903,20454-0,110156.64,5543,2019-03-01
201903,20455-0,134138.77,7506,2019-03-01
201903,20466-0,196376.84,9968,2019-03-01
201903,20467-0,135021.55,8050,2019-03-01
201903,21285-0,1162996.55,6951,2019-03-01
201903,22907-0,999727.29,5766,2019-03-01
201903,22908-0,3323510.55,15855,2019-03-01
201903,23270-0,561893.52,2664,2019-03-01
201903,2967-BR1,77561.26,793,2019-03-01
201903,30015-0,1124194.32,66168,2019-03-01
201903,3073-NA,273218.63,2956,2019-03-01
201903,3569-0,206263.32,2401,2019-03-01
201903,3946-0,386008.32,1358,2019-03-01
201903,4008-0,139095.34,5021,2019-03-01
201903,404716-0,711522.41,6258,2019-03-01
201903,4144-0,337717.24,2854,2019-03-01
201903,4166-0,81199.92,1108,2019-03-01
201903,4167-0,74454.5,1015,2019-03-01
201903,4198-0,481250.4,5780,2019-03-01
201903,4199-0,2152479.85,22191,2019-03-01
